Frank-Hertz Experiment		
		
Vr(V)= 5.5		
Cathode Heater Current (mA) = 320		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.20	162.72
0.10	0.12	162.72
0.20	0.17	162.71
0.30	0.03	162.71
0.40	0.04	162.68
0.50	0.07	162.68
0.60	0.04	162.67
0.70	0.09	162.67
0.80	0.12	162.65
0.90	0.16	162.65
1.00	0.13	162.63
1.10	0.14	162.63
1.20	0.01	162.62
1.30	0.17	162.62
1.40	0.06	162.60
1.50	0.23	162.60
1.60	0.04	162.59
1.70	0.27	162.59
1.80	0.15	162.58
1.90	0.11	162.58
2.00	0.10	162.58
2.10	0.07	162.56
2.20	0.11	162.56
2.30	0.16	162.54
2.40	0.26	162.54
2.50	0.18	162.52
2.60	0.01	162.52
2.70	0.08	162.51
2.80	0.19	162.51
2.90	0.05	162.50
3.00	0.06	162.50
3.10	0.19	162.48
3.20	0.18	162.48
3.30	0.17	162.47
3.40	0.08	162.47
3.50	0.14	162.47
3.60	0.16	162.47
3.70	0.17	162.45
3.80	0.14	162.45
3.90	0.06	162.45
4.00	0.00	162.45
4.10	0.20	162.44
4.20	0.19	162.44
4.30	0.12	162.42
4.40	0.19	162.42
4.50	0.11	162.42
4.60	0.16	162.42
4.70	0.21	162.41
4.80	0.06	162.41
4.90	0.10	162.40
5.00	0.20	162.40
5.10	0.10	162.38
5.20	0.12	162.38
5.30	0.16	162.37
5.40	0.11	162.37
5.50	0.22	162.36
5.60	0.15	162.36
5.70	0.18	162.35
5.80	0.13	162.35
5.90	0.26	162.34
6.00	0.11	162.34
6.10	0.24	162.34
6.20	0.30	162.33
6.30	0.21	162.33
6.40	0.22	162.33
6.50	0.03	162.33
6.60	0.16	162.32
6.70	0.20	162.32
6.80	0.17	162.32
6.90	0.36	162.32
7.00	0.19	162.32
7.10	0.08	162.32
7.20	0.15	162.31
7.30	0.01	162.31
7.40	0.04	162.31
7.50	0.20	162.31
7.60	0.18	162.31
7.70	0.05	162.31
7.80	0.25	162.30
7.90	0.09	162.30
8.00	0.05	162.30
8.10	0.24	162.30
8.20	0.26	162.30
8.30	0.25	162.30
8.40	0.33	162.30
8.50	0.20	162.30
8.60	0.35	162.30
8.70	0.15	162.30
8.80	0.26	162.30
8.90	0.23	162.30
9.00	0.21	162.30
9.10	0.18	162.30
9.20	0.26	162.30
9.30	0.34	162.30
9.40	0.35	162.30
9.50	0.17	162.30
9.60	0.28	162.30
9.70	0.06	162.30
9.80	0.26	162.31
9.90	0.33	162.31
10.00	0.19	162.31
10.10	0.27	162.31
10.20	0.25	162.31
10.30	0.32	162.31
10.40	0.12	162.31
10.50	0.26	162.31
10.60	0.27	162.31
10.70	0.20	162.31
10.80	0.05	162.31
10.90	0.22	162.31
11.00	0.17	162.31
11.10	0.31	162.31
11.20	0.10	162.31
11.30	0.00	162.31
11.40	0.25	162.31
11.50	0.10	162.31
11.60	0.17	162.31
11.70	0.09	162.32
11.80	0.08	162.32
11.90	0.20	162.32
12.00	0.17	162.32
12.10	0.02	162.32
12.20	0.20	162.32
12.30	0.12	162.32
12.40	0.09	162.32
12.50	0.14	162.33
12.60	0.16	162.33
12.70	0.06	162.33
12.80	0.16	162.33
12.90	0.15	162.34
13.00	0.14	162.34
13.10	0.01	162.34
13.20	0.12	162.34
13.30	0.09	162.34
13.40	0.05	162.34
13.50	0.00	162.35
13.60	0.22	162.35
13.70	0.10	162.35
13.80	0.13	162.35
13.90	0.08	162.37
14.00	0.13	162.37
14.10	0.15	162.37
14.20	0.01	162.37
14.30	0.22	162.38
14.40	0.06	162.38
14.50	0.04	162.38
14.60	0.13	162.39
14.70	0.04	162.39
14.80	0.09	162.39
14.90	0.02	162.39
15.00	0.07	162.40
15.10	0.08	162.40
15.20	0.13	162.42
15.30	0.15	162.42
15.40	0.03	162.43
15.50	0.00	162.43
15.60	0.11	162.44
15.70	0.05	162.44
15.80	0.01	162.45
15.90	0.00	162.45
16.00	0.06	162.47
16.10	0.06	162.47
16.20	0.01	162.48
16.30	0.01	162.48
16.40	0.03	162.49
16.50	0.04	162.49
16.60	0.09	162.50
16.70	0.02	162.50
16.80	0.07	162.52
16.90	0.10	162.52
17.00	0.08	162.53
17.10	0.08	162.53
17.20	0.14	162.54
17.30	0.04	162.54
17.40	0.13	162.56
17.50	0.03	162.56
17.60	0.02	162.57
17.70	0.07	162.57
17.80	0.16	162.58
17.90	0.13	162.58
18.00	0.05	162.60
18.10	0.06	162.60
18.20	0.06	162.61
18.30	0.40	162.61
18.40	0.06	162.62
18.50	0.06	162.62
18.60	0.00	162.63
18.70	0.16	162.63
18.80	0.01	162.64
18.90	0.14	162.64
19.00	0.04	162.66
19.10	0.03	162.66
19.20	0.09	162.66
19.30	0.09	162.67
19.40	0.06	162.67
19.50	0.11	162.69
19.60	0.08	162.69
19.70	0.07	162.70
19.80	0.07	162.70
19.90	0.19	162.72
20.00	0.01	162.72
20.10	0.07	162.73
20.20	0.02	162.73
20.30	0.01	162.74
20.40	0.25	162.74
20.50	0.18	162.76
20.60	0.06	162.76
20.70	0.05	162.78
20.80	0.05	162.78
20.90	0.04	162.79
21.00	0.14	162.79
21.10	0.00	162.81
21.20	0.11	162.81
21.30	0.07	162.83
21.40	0.01	162.83
21.50	0.12	162.85
21.60	0.07	162.85
21.70	0.03	162.87
21.80	0.03	162.87
21.90	0.12	162.89
22.00	0.02	162.89
22.10	0.01	162.90
22.20	0.03	162.90
22.30	0.07	162.92
22.40	0.10	162.92
22.50	0.04	162.94
22.60	0.13	162.94
22.70	0.04	162.96
22.80	0.05	162.96
22.90	0.10	162.98
23.00	0.06	162.98
23.10	0.13	163.00
23.20	0.00	163.00
23.30	0.06	163.03
23.40	0.12	163.03
23.50	0.08	163.03
23.60	0.04	163.03
23.70	0.06	163.05
23.80	0.06	163.05
23.90	0.05	163.05
24.00	0.12	163.07
24.10	0.22	163.07
24.20	0.01	163.10
24.30	0.08	163.10
24.40	0.19	163.11
24.50	0.05	163.11
24.60	0.00	163.13
24.70	0.09	163.13
24.80	0.06	163.15
24.90	0.11	163.15
25.00	0.12	163.18
25.10	0.20	163.18
25.20	0.13	163.19
25.30	0.07	163.19
25.40	0.08	163.21
25.50	0.01	163.21
25.60	0.17	163.24
25.70	0.02	163.24
25.80	0.17	163.25
25.90	0.11	163.25
26.00	0.11	163.27
26.10	0.04	163.27
26.20	0.02	163.29
26.30	0.07	163.29
26.40	0.06	163.31
26.50	0.17	163.31
26.60	0.06	163.34
26.70	0.09	163.34
26.80	0.03	163.36
26.90	0.09	163.36
27.00	0.10	163.38
27.10	0.05	163.38
27.20	0.02	163.41
27.30	0.05	163.41
27.40	0.09	163.43
27.50	0.08	163.43
27.60	0.01	163.46
27.70	0.15	163.46
27.80	0.08	163.48
27.90	0.13	163.48
28.00	0.04	163.51
28.10	0.15	163.51
28.20	0.10	163.53
28.30	0.11	163.53
28.40	0.09	163.53
28.50	0.07	163.55
28.60	0.06	163.55
28.70	0.01	163.57
28.80	0.16	163.57
28.90	0.07	163.60
29.00	0.15	163.60
29.10	0.13	163.61
29.20	0.03	163.61
29.30	0.00	163.65
29.40	0.16	163.65
29.50	0.06	163.67
29.60	0.07	163.67
29.70	0.05	163.70
29.80	0.10	163.70
29.90	0.06	163.72
30.00	0.01	163.72
