Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 320		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.17	162.90
0.10	0.24	162.90
0.20	0.17	162.94
0.30	0.13	162.94
0.40	0.13	162.94
0.50	0.01	162.97
0.60	0.03	162.97
0.70	0.07	163.00
0.80	0.02	163.00
0.90	0.14	163.04
1.00	0.07	163.04
1.10	0.09	163.07
1.20	0.05	163.07
1.30	0.03	163.09
1.40	0.02	163.09
1.50	0.10	163.13
1.60	0.16	163.13
1.70	0.20	163.15
1.80	0.26	163.15
1.90	0.15	163.19
2.00	0.04	163.19
2.10	0.22	163.22
2.20	0.13	163.22
2.30	0.09	163.24
2.40	0.11	163.24
2.50	0.05	163.27
2.60	0.17	163.27
2.70	0.16	163.30
2.80	0.03	163.30
2.90	0.17	163.33
3.00	0.34	163.33
3.10	0.38	163.35
3.20	0.27	163.35
3.30	0.32	163.39
3.40	0.59	163.39
3.50	0.85	163.41
3.60	1.08	163.41
3.70	1.37	163.44
3.80	1.95	163.44
3.90	2.05	163.48
4.00	2.84	163.48
4.10	3.37	163.51
4.20	4.03	163.51
4.30	4.77	163.54
4.40	5.81	163.54
4.50	6.89	163.57
4.60	7.88	163.57
4.70	9.32	163.60
4.80	10.80	163.60
4.90	12.61	163.60
5.00	14.38	163.63
5.10	16.77	163.63
5.20	18.92	163.66
5.30	22.02	163.66
5.40	25.00	163.68
5.50	28.66	163.68
5.60	32.14	163.71
5.70	37.19	163.71
5.80	41.54	163.75
5.90	46.92	163.75
6.00	51.77	163.77
6.10	57.87	163.77
6.20	62.58	163.79
6.30	66.69	163.79
6.40	68.62	163.83
6.50	68.14	163.83
6.60	66.58	163.85
6.70	63.91	163.85
6.80	61.26	163.88
6.90	58.54	163.88
7.00	56.25	163.90
7.10	53.76	163.90
7.20	51.28	163.93
7.30	49.15	163.93
7.40	46.65	163.95
7.50	44.18	163.95
7.60	41.70	163.98
7.70	39.40	163.98
7.80	37.06	164.00
7.90	34.76	164.00
8.00	32.76	164.03
8.10	30.93	164.03
8.20	29.53	164.05
8.30	28.56	164.05
8.40	28.04	164.08
8.50	27.96	164.08
8.60	28.14	164.10
8.70	28.58	164.10
8.80	29.33	164.13
8.90	30.62	164.13
9.00	32.33	164.16
9.10	34.53	164.16
9.20	36.82	164.18
9.30	40.17	164.18
9.40	43.84	164.20
9.50	47.41	164.20
9.60	52.61	164.23
9.70	57.44	164.23
9.80	63.86	164.25
9.90	71.06	164.25
10.00	77.70	164.28
10.10	85.28	164.28
10.20	94.76	164.31
10.30	103.32	164.31
10.40	114.66	164.33
10.50	125.04	164.33
10.60	136.53	164.33
10.70	147.22	164.35
10.80	160.69	164.35
10.90	170.48	164.38
11.00	178.98	164.38
11.10	181.81	164.41
11.20	178.75	164.41
11.30	170.19	164.43
11.40	154.50	164.43
11.50	139.08	164.45
11.60	120.90	164.45
11.70	105.69	164.48
11.80	94.45	164.48
11.90	83.41	164.50
12.00	75.50	164.50
12.10	66.90	164.53
12.20	60.31	164.53
12.30	53.43	164.55
12.40	48.19	164.55
12.50	42.56	164.57
12.60	38.26	164.57
12.70	34.20	164.60
12.80	31.56	164.60
12.90	29.37	164.62
13.00	28.38	164.62
13.10	27.89	164.65
13.20	28.55	164.65
13.30	29.92	164.67
13.40	31.89	164.67
13.50	34.02	164.70
13.60	36.78	164.70
13.70	40.67	164.73
13.80	44.54	164.73
13.90	49.96	164.75
14.00	55.08	164.75
14.10	61.46	164.77
14.20	69.13	164.77
14.30	76.64	164.80
14.40	85.79	164.80
14.50	94.18	164.82
14.60	103.49	164.82
14.70	115.61	164.84
14.80	126.53	164.84
14.90	140.87	164.86
15.00	153.99	164.86
15.10	170.33	164.89
15.20	186.15	164.89
15.30	201.27	164.90
15.40	220.38	164.90
15.50	236.38	164.93
15.60	254.53	164.93
15.70	267.04	164.95
15.80	276.96	164.95
15.90	279.12	164.97
16.00	271.74	164.97
16.10	256.88	164.97
16.20	230.86	165.00
16.30	205.42	165.00
16.40	176.02	165.02
16.50	154.00	165.02
16.60	132.03	165.04
16.70	116.22	165.04
16.80	99.96	165.07
16.90	85.80	165.07
17.00	75.34	165.09
17.10	64.24	165.09
17.20	56.16	165.12
17.30	48.32	165.12
17.40	42.83	165.14
17.50	38.46	165.14
17.60	34.28	165.16
17.70	32.08	165.16
17.80	30.75	165.19
17.90	30.91	165.19
18.00	32.29	165.21
18.10	34.11	165.21
18.20	37.50	165.23
18.30	40.71	165.23
18.40	45.66	165.25
18.50	50.61	165.25
18.60	56.74	165.28
18.70	63.17	165.28
18.80	71.38	165.30
18.90	80.80	165.30
19.00	89.46	165.31
19.10	100.65	165.31
19.20	110.44	165.34
19.30	124.02	165.34
19.40	136.64	165.36
19.50	152.40	165.36
19.60	166.26	165.38
19.70	185.47	165.38
19.80	200.70	165.40
19.90	221.74	165.40
20.00	239.85	165.42
20.10	262.90	165.42
20.20	283.23	165.45
20.30	306.70	165.45
20.40	324.62	165.47
20.50	340.89	165.47
20.60	354.11	165.50
20.70	359.07	165.50
20.80	354.32	165.52
20.90	338.62	165.52
21.00	313.18	165.54
21.10	286.55	165.54
21.20	253.53	165.56
21.30	228.22	165.56
21.40	200.40	165.56
21.50	179.06	165.59
21.60	158.62	165.59
21.70	135.25	165.61
21.80	116.61	165.61
21.90	97.59	165.64
22.00	84.52	165.64
22.10	72.08	165.67
22.20	63.13	165.67
22.30	54.38	165.69
22.40	47.66	165.69
22.50	43.41	165.71
22.60	40.23	165.71
22.70	38.95	165.73
22.80	39.08	165.73
22.90	40.17	165.76
23.00	42.92	165.76
23.10	46.09	165.78
23.20	50.82	165.78
23.30	55.81	165.80
23.40	63.03	165.80
23.50	69.87	165.83
23.60	79.12	165.83
23.70	87.43	165.85
23.80	98.56	165.85
23.90	108.82	165.88
24.00	122.35	165.88
24.10	134.33	165.90
24.20	149.58	165.90
24.30	166.95	165.92
24.40	181.39	165.92
24.50	201.17	165.94
24.60	218.33	165.94
24.70	241.30	165.96
24.80	261.48	165.96
24.90	286.57	165.99
25.00	307.80	165.99
25.10	329.52	166.02
25.20	353.98	166.02
25.30	371.73	166.04
25.40	388.84	166.04
25.50	397.78	166.07
25.60	399.62	166.07
25.70	391.36	166.09
25.80	378.19	166.09
25.90	356.92	166.11
26.00	331.31	166.11
26.10	308.48	166.14
26.20	286.76	166.14
26.30	259.44	166.16
26.40	235.18	166.16
26.50	205.96	166.18
26.60	182.11	166.18
26.70	155.63	166.21
26.80	134.71	166.21
26.90	115.96	166.23
27.00	102.17	166.23
27.10	88.16	166.23
27.20	77.72	166.26
27.30	68.07	166.26
27.40	61.38	166.28
27.50	56.87	166.28
27.60	53.52	166.31
27.70	52.08	166.31
27.80	51.82	166.33
27.90	53.03	166.33
28.00	55.90	166.36
28.10	59.19	166.36
28.20	64.92	166.39
28.30	70.97	166.39
28.40	79.26	166.41
28.50	86.48	166.41
28.60	95.71	166.43
28.70	106.97	166.43
28.80	117.28	166.46
28.90	131.47	166.46
29.00	144.31	166.48
29.10	159.56	166.48
29.20	174.15	166.51
29.30	193.43	166.51
29.40	210.95	166.53
29.50	232.21	166.53
29.60	252.07	166.56
29.70	275.25	166.56
29.80	300.32	166.59
29.90	322.25	166.59
30.00	347.16	166.61
