Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 310		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.06	150.55
0.10	0.04	150.49
0.20	0.03	150.49
0.30	0.04	150.43
0.40	0.03	150.43
0.50	0.02	150.43
0.60	0.14	150.38
0.70	0.27	150.38
0.80	0.14	150.32
0.90	0.23	150.32
1.00	0.27	150.27
1.10	0.25	150.27
1.20	0.29	150.21
1.30	0.18	150.21
1.40	0.24	150.15
1.50	0.12	150.15
1.60	0.23	150.09
1.70	0.27	150.09
1.80	0.17	150.03
1.90	0.22	150.03
2.00	0.22	149.97
2.10	0.20	149.97
2.20	0.30	149.91
2.30	0.15	149.91
2.40	0.27	149.85
2.50	0.19	149.85
2.60	0.24	149.79
2.70	0.28	149.79
2.80	0.42	149.73
2.90	0.50	149.73
3.00	0.60	149.67
3.10	0.61	149.67
3.20	1.15	149.60
3.30	1.48	149.60
3.40	1.93	149.55
3.50	2.39	149.55
3.60	2.97	149.49
3.70	3.69	149.49
3.80	4.80	149.43
3.90	5.63	149.43
4.00	7.13	149.37
4.10	8.46	149.37
4.20	10.42	149.32
4.30	12.37	149.32
4.40	15.03	149.26
4.50	18.00	149.26
4.60	21.10	149.19
4.70	24.89	149.19
4.80	28.78	149.14
4.90	34.02	149.14
5.00	39.03	149.14
5.10	45.72	149.08
5.20	51.77	149.08
5.30	60.30	149.02
5.40	67.95	149.02
5.50	77.97	148.96
5.60	86.85	148.96
5.70	98.54	148.90
5.80	109.05	148.90
5.90	120.93	148.84
6.00	131.06	148.84
6.10	141.68	148.79
6.20	147.19	148.79
6.30	147.06	148.73
6.40	137.95	148.73
6.50	124.79	148.67
6.60	108.77	148.67
6.70	92.09	148.61
6.80	81.46	148.61
6.90	71.12	148.55
7.00	63.77	148.55
7.10	56.29	148.50
7.20	49.64	148.50
7.30	44.83	148.44
7.40	39.74	148.44
7.50	35.52	148.38
7.60	31.43	148.38
7.70	28.23	148.32
7.80	25.67	148.32
7.90	23.43	148.26
8.00	22.27	148.26
8.10	21.81	148.20
8.20	22.40	148.20
8.30	23.30	148.14
8.40	24.78	148.14
8.50	26.56	148.09
8.60	29.77	148.09
8.70	32.99	148.02
8.80	36.85	148.02
8.90	42.44	147.96
9.00	47.79	147.96
9.10	55.17	147.91
9.20	62.23	147.91
9.30	71.44	147.85
9.40	81.23	147.85
9.50	90.50	147.80
9.60	103.15	147.80
9.70	114.71	147.74
9.80	129.67	147.74
9.90	145.93	147.69
10.00	160.05	147.69
10.10	176.02	147.63
10.20	196.14	147.63
10.30	213.53	147.57
10.40	236.35	147.57
10.50	256.36	147.52
10.60	278.49	147.52
10.70	298.37	147.52
10.80	321.38	147.46
10.90	336.69	147.46
11.00	346.99	147.40
11.10	344.62	147.40
11.20	329.81	147.34
11.30	304.67	147.34
11.40	264.95	147.28
11.50	230.16	147.28
11.60	193.12	147.22
11.70	164.98	147.22
11.80	143.36	147.17
11.90	119.93	147.17
12.00	101.84	147.12
12.10	81.96	147.12
12.20	68.64	147.06
12.30	56.46	147.06
12.40	48.18	147.00
12.50	40.24	147.00
12.60	35.34	146.94
12.70	31.49	146.94
12.80	29.74	146.89
12.90	29.09	146.89
13.00	29.68	146.83
13.10	31.31	146.83
13.20	33.14	146.77
13.30	36.43	146.77
13.40	41.01	146.72
13.50	46.11	146.72
13.60	52.11	146.67
13.70	60.72	146.67
13.80	68.95	146.61
13.90	79.61	146.61
14.00	90.08	146.55
14.10	102.78	146.55
14.20	117.87	146.50
14.30	132.40	146.50
14.40	150.30	146.44
14.50	166.39	146.44
14.60	183.99	146.39
14.70	206.38	146.39
14.80	226.52	146.33
14.90	252.41	146.33
15.00	275.95	146.28
15.10	305.45	146.28
15.20	333.00	146.23
15.30	359.51	146.23
15.40	392.53	146.18
15.50	420.66	146.18
15.60	452.25	146.12
15.70	475.20	146.12
15.80	495.22	146.07
15.90	503.85	146.07
16.00	500.35	146.02
16.10	485.64	146.02
16.20	456.68	146.02
16.30	427.13	145.97
16.40	390.84	145.97
16.50	362.46	145.92
16.60	328.19	145.92
16.70	296.06	145.87
16.80	255.72	145.87
16.90	216.31	145.82
17.00	185.32	145.82
17.10	155.48	145.76
17.20	135.39	145.76
17.30	115.63	145.71
17.40	102.08	145.71
17.50	90.60	145.66
17.60	79.38	145.66
17.70	73.51	145.62
17.80	68.89	145.62
17.90	66.55	145.57
18.00	65.05	145.57
18.10	64.78	145.52
18.20	66.36	145.52
18.30	69.50	145.48
18.40	75.46	145.48
18.50	82.08	145.43
18.60	90.66	145.43
18.70	98.86	145.38
18.80	109.75	145.38
18.90	123.16	145.34
19.00	136.12	145.34
19.10	153.77	145.29
19.20	169.06	145.29
19.30	189.95	145.24
19.40	209.30	145.24
19.50	234.00	145.19
19.60	255.97	145.19
19.70	285.63	145.14
19.80	309.05	145.14
19.90	341.26	145.10
20.00	368.91	145.10
20.10	404.29	145.05
20.20	435.73	145.05
20.30	473.29	145.01
20.40	503.49	145.01
20.50	534.17	144.97
20.60	565.01	144.97
20.70	590.40	144.92
20.80	604.55	144.92
20.90	612.48	144.88
21.00	610.91	144.88
21.10	603.42	144.84
21.20	589.26	144.84
21.30	574.20	144.79
21.40	550.53	144.79
21.50	525.92	144.79
21.60	494.43	144.75
21.70	452.48	144.75
21.80	415.54	144.71
21.90	375.04	144.71
22.00	347.04	144.67
22.10	318.46	144.67
22.20	293.69	144.62
22.30	265.48	144.62
22.40	240.27	144.58
22.50	222.88	144.58
22.60	207.19	144.53
22.70	196.75	144.53
22.80	185.74	144.50
22.90	177.77	144.50
23.00	169.37	144.45
23.10	164.99	144.45
23.20	163.17	144.41
23.30	163.64	144.41
23.40	164.94	144.37
23.50	166.37	144.37
23.60	168.82	144.33
23.70	172.83	144.33
23.80	181.25	144.29
23.90	191.10	144.29
24.00	204.83	144.25
24.10	217.72	144.25
24.20	234.53	144.21
24.30	254.08	144.21
24.40	272.00	144.17
24.50	296.87	144.17
24.60	318.86	144.13
24.70	346.96	144.13
24.80	372.37	144.09
24.90	403.84	144.09
25.00	431.77	144.05
25.10	461.71	144.05
25.20	497.21	144.01
25.30	526.49	144.01
25.40	560.31	143.98
25.50	587.51	143.98
25.60	614.94	143.93
25.70	638.53	143.93
25.80	654.06	143.89
25.90	668.08	143.89
26.00	677.66	143.86
26.10	682.05	143.86
26.20	682.34	143.82
26.30	675.83	143.82
26.40	665.03	143.78
26.50	645.52	143.78
26.60	626.44	143.74
26.70	602.31	143.74
26.80	580.41	143.71
26.90	557.71	143.71
27.00	537.78	143.71
27.10	512.12	143.67
27.20	491.48	143.67
27.30	468.55	143.64
27.40	450.52	143.64
27.50	436.82	143.60
27.60	421.34	143.60
27.70	405.85	143.56
27.80	392.59	143.56
27.90	379.18	143.53
28.00	368.08	143.53
28.10	361.54	143.50
28.20	353.82	143.50
28.30	346.22	143.46
28.40	337.20	143.46
28.50	330.94	143.43
28.60	327.17	143.43
28.70	326.75	143.40
28.80	328.99	143.40
28.90	332.54	143.36
29.00	337.04	143.36
29.10	343.05	143.33
29.20	351.02	143.33
29.30	364.57	143.30
29.40	378.76	143.30
29.50	396.44	143.27
29.60	412.43	143.27
29.70	431.55	143.23
29.80	454.28	143.23
29.90	475.61	143.20
30.00	502.26	143.20
