Frank-Hertz Experiment		
		
Vr(V)= 2.5		
Cathode Heater Current (mA) = 320		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.50	162.09
0.10	0.23	162.09
0.20	0.07	162.10
0.30	0.16	162.10
0.40	0.12	162.11
0.50	0.03	162.11
0.60	0.05	162.12
0.70	0.07	162.12
0.80	0.02	162.12
0.90	0.16	162.12
1.00	0.04	162.13
1.10	0.11	162.13
1.20	0.17	162.14
1.30	0.00	162.14
1.40	0.09	162.14
1.50	0.11	162.14
1.60	0.02	162.16
1.70	0.08	162.16
1.80	0.06	162.17
1.90	0.11	162.17
2.00	0.08	162.18
2.10	0.02	162.18
2.20	0.11	162.19
2.30	0.07	162.19
2.40	0.00	162.20
2.50	0.14	162.20
2.60	0.13	162.21
2.70	0.22	162.21
2.80	0.11	162.22
2.90	0.15	162.22
3.00	0.18	162.23
3.10	0.11	162.23
3.20	0.21	162.24
3.30	0.03	162.24
3.40	0.07	162.25
3.50	0.11	162.25
3.60	0.23	162.25
3.70	0.25	162.25
3.80	0.15	162.27
3.90	0.18	162.27
4.00	0.14	162.28
4.10	0.17	162.28
4.20	0.18	162.30
4.30	0.22	162.30
4.40	0.39	162.31
4.50	0.51	162.31
4.60	0.75	162.31
4.70	1.10	162.32
4.80	1.31	162.32
4.90	1.83	162.33
5.00	2.21	162.33
5.10	2.76	162.35
5.20	3.18	162.35
5.30	4.21	162.36
5.40	4.96	162.36
5.50	6.05	162.38
5.60	7.11	162.39
5.70	8.46	162.39
5.80	9.77	162.40
5.90	11.52	162.40
6.00	13.20	162.41
6.10	14.91	162.41
6.20	16.29	162.43
6.30	17.56	162.43
6.40	17.67	162.45
6.50	17.11	162.45
6.60	16.38	162.46
6.70	15.22	162.46
6.80	14.21	162.48
6.90	13.36	162.48
7.00	12.68	162.49
7.10	11.93	162.49
7.20	11.31	162.50
7.30	10.81	162.50
7.40	10.13	162.52
7.50	9.30	162.52
7.60	8.80	162.54
7.70	8.28	162.56
7.80	7.75	162.56
7.90	7.21	162.58
8.00	6.39	162.58
8.10	5.82	162.60
8.20	5.40	162.60
8.30	4.94	162.62
8.40	4.36	162.62
8.50	3.98	162.64
8.60	3.51	162.64
8.70	3.24	162.66
8.80	3.07	162.66
8.90	2.84	162.68
9.00	2.70	162.68
9.10	3.12	162.70
9.20	3.29	162.70
9.30	3.71	162.72
9.40	4.41	162.72
9.50	4.87	162.75
9.60	5.97	162.75
9.70	6.98	162.77
9.80	8.31	162.77
9.90	10.01	162.80
10.00	11.64	162.80
10.10	13.39	162.82
10.20	15.82	162.82
10.30	18.13	162.84
10.40	21.23	162.84
10.50	24.08	162.87
10.60	27.45	162.87
10.70	30.64	162.89
10.80	34.39	162.89
10.90	37.22	162.92
11.00	39.57	162.92
11.10	40.26	162.95
11.20	39.37	162.97
11.30	37.09	162.97
11.40	32.87	162.99
11.50	28.92	162.99
11.60	24.78	163.01
11.70	21.15	163.01
11.80	18.81	163.04
11.90	16.40	163.04
12.00	14.90	163.07
12.10	12.95	163.07
12.20	11.39	163.09
12.30	10.03	163.09
12.40	9.18	163.13
12.50	7.82	163.13
12.60	6.86	163.15
12.70	6.06	163.15
12.80	5.28	163.18
12.90	4.53	163.18
13.00	4.19	163.20
13.10	3.52	163.20
13.20	3.07	163.23
13.30	2.36	163.23
13.40	2.15	163.26
13.50	2.02	163.26
13.60	1.81	163.29
13.70	1.98	163.29
13.80	2.21	163.31
13.90	2.82	163.31
14.00	3.40	163.35
14.10	4.33	163.37
14.20	5.53	163.37
14.30	7.01	163.40
14.40	8.58	163.40
14.50	10.15	163.43
14.60	12.19	163.43
14.70	14.63	163.45
14.80	17.14	163.45
14.90	20.48	163.48
15.00	23.50	163.48
15.10	27.52	163.51
15.20	31.68	163.51
15.30	35.60	163.54
15.40	40.71	163.54
15.50	45.18	163.57
15.60	50.26	163.57
15.70	53.51	163.59
15.80	56.69	163.59
15.90	57.65	163.62
16.00	56.27	163.62
16.10	53.13	163.65
16.20	47.61	163.65
16.30	42.04	163.68
16.40	35.94	163.68
16.50	31.74	163.71
16.60	27.15	163.71
16.70	23.96	163.74
16.80	20.40	163.74
16.90	17.32	163.77
17.00	14.85	163.79
17.10	12.59	163.79
17.20	10.73	163.83
17.30	9.17	163.83
17.40	7.91	163.86
17.50	6.88	163.86
17.60	5.90	163.89
17.70	5.04	163.89
17.80	4.20	163.92
17.90	3.65	163.92
18.00	3.12	163.95
18.10	2.57	163.95
18.20	1.93	163.98
18.30	2.02	163.98
18.40	1.88	164.01
18.50	1.91	164.01
18.60	2.24	164.04
18.70	2.66	164.04
18.80	3.83	164.06
18.90	4.74	164.06
19.00	5.94	164.08
19.10	7.62	164.08
19.20	9.42	164.12
19.30	11.58	164.12
19.40	13.95	164.15
19.50	16.92	164.15
19.60	19.90	164.17
19.70	23.91	164.17
19.80	27.25	164.19
19.90	31.97	164.22
20.00	36.21	164.22
20.10	41.82	164.24
20.20	46.70	164.24
20.30	52.78	164.27
20.40	57.37	164.27
20.50	61.80	164.29
20.60	65.52	164.29
20.70	67.97	164.32
20.80	67.71	164.32
20.90	65.56	164.33
21.00	61.27	164.33
21.10	56.75	164.36
21.20	51.18	164.36
21.30	46.79	164.39
21.40	41.62	164.39
21.50	37.48	164.41
21.60	33.35	164.41
21.70	28.29	164.43
21.80	24.29	164.43
21.90	20.35	164.45
22.00	17.57	164.45
22.10	14.81	164.48
22.20	12.91	164.48
22.30	10.98	164.50
22.40	9.09	164.50
22.50	7.80	164.52
22.60	6.53	164.52
22.70	5.60	164.55
22.80	4.93	164.57
22.90	4.22	164.57
23.00	3.68	164.59
23.10	3.41	164.59
23.20	2.69	164.61
23.30	2.73	164.61
23.40	2.97	164.63
23.50	3.19	164.63
23.60	4.06	164.65
23.70	4.72	164.65
23.80	5.99	164.67
23.90	7.36	164.67
24.00	9.01	164.69
24.10	10.71	164.69
24.20	13.36	164.71
24.30	16.33	164.71
24.40	19.02	164.72
24.50	22.71	164.72
24.60	26.21	164.74
24.70	30.90	164.74
24.80	35.26	164.76
24.90	40.99	164.76
25.00	45.68	164.77
25.10	51.03	164.77
25.20	56.98	164.80
25.30	61.43	164.80
25.40	66.33	164.82
25.50	69.42	164.82
25.60	71.31	164.83
25.70	71.51	164.84
25.80	70.24	164.84
25.90	67.84	164.86
26.00	64.38	164.86
26.10	61.17	164.88
26.20	58.02	164.88
26.30	53.32	164.89
26.40	48.97	164.89
26.50	43.36	164.91
26.60	38.78	164.91
26.70	33.61	164.92
26.80	29.62	164.92
26.90	25.55	164.93
27.00	22.69	164.93
27.10	19.57	164.95
27.20	17.24	164.95
27.30	14.60	164.95
27.40	12.61	164.97
27.50	11.11	164.97
27.60	9.55	164.97
27.70	8.23	164.97
27.80	7.25	164.99
27.90	6.26	164.99
28.00	5.58	164.99
28.10	5.12	164.99
28.20	4.90	165.00
28.30	4.96	165.00
28.40	5.13	165.01
28.50	5.42	165.01
28.60	6.21	165.02
28.70	7.11	165.02
28.80	8.31	165.03
28.90	10.03	165.03
29.00	11.69	165.02
29.10	14.10	165.02
29.20	16.38	165.03
29.30	19.60	165.03
29.40	22.81	165.03
29.50	26.71	165.03
29.60	30.61	165.03
29.70	35.43	165.03
29.80	40.60	165.04
29.90	45.67	165.04
30.00	51.33	165.04
