Frank-Hertz Experiment		
		
Vr(V)= 0.5		
Cathode Heater Current (mA) = 320		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.17	163.33
0.10	0.30	163.33
0.20	0.16	163.33
0.30	0.02	163.30
0.40	0.02	163.30
0.50	0.03	163.27
0.60	0.12	163.27
0.70	0.11	163.24
0.80	0.13	163.24
0.90	0.14	163.21
1.00	0.15	163.21
1.10	0.24	163.18
1.20	0.25	163.18
1.30	0.21	163.16
1.40	0.14	163.16
1.50	0.05	163.12
1.60	0.30	163.12
1.70	0.16	163.09
1.80	0.28	163.09
1.90	0.19	163.07
2.00	0.28	163.07
2.10	0.42	163.04
2.20	0.42	163.04
2.30	0.57	163.01
2.40	0.53	163.01
2.50	0.64	162.98
2.60	0.84	162.98
2.70	0.93	162.96
2.80	1.06	162.96
2.90	1.19	162.92
3.00	1.42	162.92
3.10	1.55	162.90
3.20	1.93	162.90
3.30	2.24	162.88
3.40	2.72	162.88
3.50	2.96	162.85
3.60	3.60	162.85
3.70	4.19	162.82
3.80	4.95	162.82
3.90	5.52	162.80
4.00	6.41	162.80
4.10	7.13	162.77
4.20	8.29	162.77
4.30	9.28	162.75
4.40	10.55	162.75
4.50	11.72	162.72
4.60	12.89	162.72
4.70	14.65	162.72
4.80	16.13	162.70
4.90	18.11	162.70
5.00	19.82	162.67
5.10	22.30	162.67
5.20	24.24	162.65
5.30	26.96	162.65
5.40	29.49	162.63
5.50	32.75	162.63
5.60	35.28	162.61
5.70	38.99	162.61
5.80	42.25	162.58
5.90	45.76	162.58
6.00	48.66	162.55
6.10	51.71	162.55
6.20	52.83	162.53
6.30	52.48	162.53
6.40	49.90	162.51
6.50	47.32	162.51
6.60	44.55	162.49
6.70	41.40	162.49
6.80	39.18	162.46
6.90	36.94	162.46
7.00	35.35	162.44
7.10	33.53	162.44
7.20	31.99	162.42
7.30	30.73	162.42
7.40	29.43	162.40
7.50	28.37	162.40
7.60	27.31	162.38
7.70	26.57	162.38
7.80	25.86	162.36
7.90	25.45	162.36
8.00	25.26	162.35
8.10	25.44	162.35
8.20	25.42	162.33
8.30	26.04	162.33
8.40	26.71	162.31
8.50	27.40	162.31
8.60	28.71	162.29
8.70	29.94	162.29
8.80	31.17	162.27
8.90	33.18	162.27
9.00	34.89	162.25
9.10	37.35	162.25
9.20	39.67	162.24
9.30	42.67	162.24
9.40	46.00	162.23
9.50	48.83	162.23
9.60	52.93	162.21
9.70	56.41	162.21
9.80	61.18	162.20
9.90	66.13	162.20
10.00	70.39	162.18
10.10	75.09	162.18
10.20	81.09	162.16
10.30	86.13	162.16
10.40	92.95	162.14
10.50	98.64	162.14
10.60	104.76	162.14
10.70	110.08	162.12
10.80	115.23	162.12
10.90	117.12	162.12
11.00	115.67	162.12
11.10	109.69	162.11
11.20	100.38	162.11
11.30	89.17	162.09
11.40	76.01	162.09
11.50	66.68	162.08
11.60	58.14	162.08
11.70	51.78	162.06
11.80	47.32	162.06
11.90	42.81	162.06
12.00	39.74	162.06
12.10	36.89	162.04
12.20	34.69	162.04
12.30	32.76	162.02
12.40	31.74	162.02
12.50	30.74	162.02
12.60	30.31	162.02
12.70	30.55	162.01
12.80	30.90	162.01
12.90	31.73	161.99
13.00	32.80	161.99
13.10	34.51	161.98
13.20	36.23	161.98
13.30	38.45	161.97
13.40	41.04	161.97
13.50	43.64	161.96
13.60	46.15	161.96
13.70	49.73	161.95
13.80	52.93	161.95
13.90	57.23	161.94
14.00	61.31	161.94
14.10	66.03	161.94
14.20	71.51	161.94
14.30	76.50	161.93
14.40	82.82	161.93
14.50	88.27	161.92
14.60	93.99	161.92
14.70	101.40	161.91
14.80	107.89	161.91
14.90	116.15	161.90
15.00	123.51	161.90
15.10	132.60	161.90
15.20	140.68	161.90
15.30	148.52	161.89
15.40	157.69	161.89
15.50	164.41	161.89
15.60	170.41	161.89
15.70	172.42	161.89
15.80	169.80	161.89
15.90	162.37	161.88
16.00	148.05	161.88
16.10	133.27	161.88
16.20	114.87	161.88
16.30	101.06	161.88
16.40	88.55	161.87
16.50	79.91	161.87
16.60	70.80	161.87
16.70	63.51	161.87
16.80	55.83	161.87
16.90	50.14	161.87
17.00	46.28	161.86
17.10	42.82	161.86
17.20	40.93	161.86
17.30	39.45	161.86
17.40	38.83	161.86
17.50	38.70	161.86
17.60	39.15	161.86
17.70	40.17	161.86
17.80	41.76	161.86
17.90	43.62	161.86
18.00	45.99	161.85
18.10	48.58	161.85
18.20	51.86	161.85
18.30	54.99	161.85
18.40	59.11	161.85
18.50	62.83	161.85
18.60	67.54	161.84
18.70	72.06	161.84
18.80	77.65	161.84
18.90	83.93	161.84
19.00	89.38	161.84
19.10	96.63	161.84
19.20	102.68	161.84
19.30	110.75	161.84
19.40	118.07	161.84
19.50	127.01	161.84
19.60	134.75	161.84
19.70	145.13	161.84
19.80	153.15	161.84
19.90	164.03	161.84
20.00	173.07	161.84
20.10	183.91	161.84
20.20	193.30	161.84
20.30	202.95	161.84
20.40	209.14	161.85
20.50	212.96	161.85
20.60	212.93	161.85
20.70	206.95	161.85
20.80	198.18	161.85
20.90	183.59	161.85
21.00	167.70	161.86
21.10	154.14	161.86
21.20	139.92	161.87
21.30	129.01	161.87
21.40	115.94	161.88
21.50	104.90	161.88
21.60	93.32	161.88
21.70	81.37	161.88
21.80	73.25	161.88
21.90	66.39	161.89
22.00	62.05	161.89
22.10	58.08	161.89
22.20	55.19	161.89
22.30	52.82	161.90
22.40	51.55	161.90
22.50	51.28	161.91
22.60	51.96	161.91
22.70	52.85	161.92
22.80	54.49	161.92
22.90	56.40	161.92
23.00	59.26	161.92
23.10	62.18	161.94
23.20	65.96	161.94
23.30	69.73	161.94
23.40	74.40	161.94
23.50	78.73	161.95
23.60	84.70	161.95
23.70	89.62	161.96
23.80	96.34	161.96
23.90	102.31	161.97
24.00	109.72	161.97
24.10	116.58	161.97
24.20	124.89	161.97
24.30	134.00	161.98
24.40	141.52	161.98
24.50	151.49	161.99
24.60	160.08	161.99
24.70	171.17	162.00
24.80	180.70	162.00
24.90	192.24	162.02
25.00	201.37	162.02
25.10	210.49	162.04
25.20	219.47	162.04
25.30	225.05	162.05
25.40	228.46	162.05
25.50	228.19	162.05
25.60	224.10	162.05
25.70	216.41	162.08
25.80	208.51	162.08
25.90	198.24	162.09
26.00	187.21	162.09
26.10	177.15	162.11
26.20	166.58	162.11
26.30	151.78	162.13
26.40	139.09	162.13
26.50	124.11	162.15
26.60	113.68	162.15
26.70	103.51	162.17
26.80	96.17	162.17
26.90	88.49	162.17
27.00	82.58	162.18
27.10	76.68	162.18
27.20	72.70	162.19
27.30	69.83	162.19
27.40	68.35	162.21
27.50	67.60	162.21
27.60	67.15	162.24
27.70	67.13	162.24
27.80	68.12	162.25
27.90	69.74	162.25
28.00	72.37	162.27
28.10	74.94	162.27
28.20	78.34	162.28
28.30	81.73	162.28
28.40	86.29	162.30
28.50	90.48	162.30
28.60	95.20	162.31
28.70	101.72	162.31
28.80	107.00	162.33
28.90	114.25	162.33
29.00	120.88	162.35
29.10	128.54	162.35
29.20	135.91	162.37
29.30	144.87	162.37
29.40	153.41	162.39
29.50	163.11	162.39
29.60	172.21	162.41
29.70	182.49	162.41
29.80	193.33	162.42
29.90	202.50	162.42
30.00	212.05	162.45
